date,age,aliq_at,aliq_mat,ami_126d,at_be,at_gr1,at_me,at_turnover,be_gr1a,be_me,beta_60m,beta_dimson_21d,betabab_1260d,betadown_252d,bev_mev,bidaskhl_21d,capex_abn,capx_gr1,capx_gr2,capx_gr3,cash_at,chcsho_12m,coa_gr1a,col_gr1a,cop_at,cop_atl1,corr_1260d,coskew_21d,cowc_gr1a,dbnetis_at,debt_gr3,debt_me,dgp_dsale,div12m_me,dolvol_126d,dolvol_var_126d,dsale_dinv,dsale_drec,dsale_dsga,earnings_variability,ebit_bev,ebit_sale,ebitda_mev,emp_gr1,eq_dur,eqnetis_at,eqnpo_12m,eqnpo_me,eqpo_me,f_score,fcf_me,fnl_gr1a,gp_at,gp_atl1,inv_gr1,inv_gr1a,iskew_capm_21d,iskew_ff3_21d,iskew_hxz4_21d,ival_me,ivol_capm_21d,ivol_capm_252d,ivol_ff3_21d,ivol_hxz4_21d,kz_index,lnoa_gr1a,lti_gr1a,market_equity,mispricing_mgmt,mispricing_perf,ncoa_gr1a,ncol_gr1a,netdebt_me,netis_at,nfna_gr1a,ni_ar1,ni_be,ni_inc8q,ni_ivol,ni_me,niq_at,niq_at_chg1,niq_be,niq_be_chg1,niq_su,nncoa_gr1a,noa_at,noa_gr1a,o_score,oaccruals_at,oaccruals_ni,ocf_at,ocf_at_chg1,ocf_me,ocfq_saleq_std,op_at,op_atl1,ope_be,ope_bel1,opex_at,pi_nix,ppeinv_gr1a,prc,prc_highprc_252d,qmj,qmj_growth,qmj_prof,qmj_safety,rd5_at,rd_me,rd_sale,resff3_12_1,resff3_6_1,ret_12_1,ret_12_7,ret_1_0,ret_3_1,ret_60_12,ret_6_1,ret_9_1,rmax1_21d,rmax5_21d,rmax5_rvol_21d,rskew_21d,rvol_21d,sale_bev,sale_emp_gr1,sale_gr1,sale_gr3,sale_me,saleq_gr1,saleq_su,seas_11_15an,seas_11_15na,seas_16_20an,seas_16_20na,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,seas_6_10an,seas_6_10na,sti_gr1a,taccruals_at,taccruals_ni,tangibility,tax_gr1a,turnover_126d,turnover_var_126d,z_score,zero_trades_126d,zero_trades_21d,zero_trades_252d
1926-11-30,-0.0315014357692014,,,-0.0062314802259354,,,,,,,,-0.0087824745804089,,-0.0070665376756548,,0.0036312440125653,,,,,,,,,,,,0.0163036354295929,,,,,,,-0.0172778408880031,0.0096477423757387,,,,,,,,,,,,,,,,,,,,,0.0076552124605375,,,,0.0188535285897015,0.0080312437617688,,,,,,-0.0112948724598564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0064857161075948,-0.0025172739204471,,,,,,,,,,,,0.0173786701433311,0.0168771859208439,,0.0190642007005366,0.0077698594123761,0.020377620058428,0.0210210642415743,0.0192153388450111,0.024597693085094,0.0080634096325011,,,,,,,,,,,,,,,,,,,,,,,-0.0191693931857435,0.0091200701998869,,-0.0059344201445244,-0.0029922395191015,-0.0033043635210782
1926-12-31,0.0045993021128227,,,-0.013369008485061,,,,,,,,-0.0117490511554055,,-0.0187488694427156,,-0.0024376603592139,,,,,,,,,,,,0.0079747319279804,,,,,,0.0065259232294525,-0.0166981529150114,0.0183257700883614,,,,,,,,,,,,,,,,,,,,,0.0040603214951003,,,,0.0112908409837594,-0.0053163771152452,,,,,,-0.0048722693062686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007559581599409,-0.0086554508310026,,,,,,,,,,,,0.012011984457043,-0.0121829791296048,,-0.0102781128427577,-0.0078372330428266,0.0080995887552587,0.0120609363601178,0.0212505793261348,0.0030563896979262,0.0056430649696659,,,,,,,,,,,,,,,,,,,,,,,-0.0131995185739381,0.0129398378014674,,-0.0173660264032005,-0.0063039156906172,-0.0127085380947264
1927-01-31,0.0012232128879726,,,0.0065981422436481,,,,,,,,0.0035605627397775,,-0.0049988830414709,,-0.0056984717029945,,,,,,-0.0203862126180795,,,,,,-0.0110673285298359,,,,,,0.0022178580630275,0.0086431206493621,-0.010131468812145,,,,,,,,,,,0.005282171363597,,,,,,,,,,0.0010304331260245,,,,-0.0013419422360473,-0.0009817849357854,,,,,,0.0120159846537917,,-0.0018371372649628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179438951240611,0.0209574276670108,,,,,,,,,,-0.0018371372649628,0.0058501963615194,-0.0140505639049288,0.0095510580830706,,0.0103669995005282,0.0172135778705116,0.007501595626434,-0.0012176776756511,-0.0028707043638254,0.0018528068624376,0.0006560065344603,,,,,,,,,,,,-0.0031614321415546,0.0134440847613831,,,,,,,,,,0.0033491095044058,-0.009723788648515,,0.0050799182489355,-0.0005669651085296,0.0045941838458363
1927-02-28,-0.0108713951075491,,,-0.012212019060664,,,,,,,,-0.0105370859337259,,-0.0397088239998852,,0.0229191864672523,,,,,,-0.0123864800708832,,,,,,-0.0040872572224024,,,,,,-0.022276911452847,-0.0185148945234991,0.0029250374666144,,,,,,,,,,,-0.0157373830575195,,,,,,,,,,-0.0014349219471641,,,,-0.0222411714599431,-0.0169627749316943,,,,,,0.0210408202773461,,-0.0280860737599768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0093842640651043,-0.0068944139533955,,,,,,,,,,-0.0280860737599768,-0.0201866689945007,-0.0208118378167111,0.024035195618578,,-0.0084319875052901,-0.0009378437589913,-0.0233362268041581,-0.0346777492120068,-0.0097416591607645,0.0126347698079147,-0.0305903739958796,,,,,,,,,,,,-0.0366399925750226,0.0076839585500917,,,,,,,,,,-0.0326885616357368,0.0075515054178898,,-0.0197776203572353,-0.0281737459238686,-0.0192826018298509
1927-03-31,0.0078233737287388,,,0.0058983416486154,,,,,,,,0.0088796109059107,,0.0272280992327714,,-0.027361440128425,,,,,,-0.0019026601937261,,,,,,0.0106568492616238,,,,,,0.0122573256137201,0.0174801656335914,-0.0084246204864303,,,,,,,,,,,0.0293147617477399,,,,,,,,,,-0.0069452733060899,,,,0.0222039463714893,0.0420450174426472,,,,,,-0.024616005896572,,0.0450255108775086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0681671308300557,0.0452932854813508,,,,,,,,,,0.0450255108775086,0.0438921623189439,-0.0111853403874753,0.0117066176971761,,0.0350144553260897,0.0352647521029708,0.0324763315752607,0.0295959191126123,-0.0047268243085791,0.0052400789306946,0.0268983596321907,,,,,,,,,,,,0.0277172122072166,0.03183483169287,,,,,,,,,,0.0436345165930567,-0.0154346431383105,,0.0347965984686153,0.0466094806550837,0.0374270841756026
1927-04-30,-0.0156060264950731,,,-0.0185753014097796,,,,,,,,0.0251402397876204,,-0.0003724413266658,,-0.0071622287514678,,,,,,0.0049725317038705,,,,,,0.0066510519196544,,,,,,-0.022676198048321,-0.0097824316520369,0.004164572313331,,,,,,,,,,,0.0021596743610919,,,,,,,,,,-0.0191821988761696,,,,0.008286030537373,0.0072993116963812,,,,,,-0.0008458275022281,,0.0237029015754852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0305198831062896,0.0413342802984887,,,,,,,,,,0.0237029015754852,0.0073444997974751,-0.0353660955191109,0.0240365491267002,,0.0161165349667484,0.0261793867640147,0.0109955633802436,0.0067705293183044,-0.0034822174927964,-0.0131482014114828,0.0200845963899018,,,,,,,,,,,,0.0161002963678964,0.0340350180664952,,,,,,,,,,-0.0030215110607576,0.0013263841355111,,-0.0044736510003782,0.0071264992151472,0.0063374217035338
1927-05-31,-0.0091553605215301,,,-0.0105318696313616,,,,,,,,-0.003755926681523,,-0.0054210715238529,,0.0173704680578408,,,,,,0.0018162919689417,,,,,,0.0135933698960913,,,,,,-0.026477827709017,-0.0117850817675254,-0.0021563219218257,,,,,,,,,,,-0.02342759834067,,,,,,,,,,-0.0121794612042508,,,,-0.0031038288125652,-0.01283937866742,,,,,,0.0072964505695543,,0.0431910566615693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0207778144260966,0.0254878453542344,,,,,,,,,,0.0431910566615693,0.0167743417461332,-0.0213958535696322,0.034972368784865,,0.0363856570794867,0.0370714674185678,-0.0119751212977255,0.0036384009947441,0.0068689238117037,-0.0015048345015779,-0.0029128528880636,,,,,,,,,,,,0.0025636057058786,0.0445325324584154,,,,,,,,,,-0.0149036772704094,-0.0007000053224745,,0.0056953405419845,0.001434572615522,0.0054703180873105
1927-06-30,0.0212070679994358,,,0.0186023734530455,,,,,,,,0.0068909116510419,,0.0059051043256113,,0.0004939082780241,,,,,,0.0030142311941759,,,,,,-0.0021580632887156,,,,,,-0.0145259910563027,0.0216350074940964,-0.0180535985415822,,,,,,,,,,,0.0084712356553157,,,,,,,,,,0.0031157371659162,,,,0.0129176071849889,0.0004563539983271,,,,,,0.0078216526211544,,0.0121660130446085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0144315819913686,0.0171808441347189,,,,,,,,,,0.0121660130446085,0.0052284221546066,-0.0075772890659817,0.0158780940416347,,0.0088608186475374,0.0170337008721159,0.0009779036979264,0.0062002458594675,0.0029114298099336,0.0047981183094047,0.0122588229578671,,,,,,,,,,,,-0.0052082333273261,0.0261409945581845,,,,,,,,,,0.0183521171439326,-0.0242582386412659,,0.0237306708692592,0.0190859452126576,0.0204811972550666
1927-07-31,-0.0235384117396522,,,-0.0270137720283576,,,,,,,,0.0009888925891939,,-0.0154405602716979,,-0.027787641010023,,,,,,0.0150855308968336,,,,,,0.0030339320061384,,,,,,-0.0004102423399736,-0.0202225477438598,0.026789591092098,,,,,,,,,,,0.0109903464333654,,,,,,,,,,0.0010742669294162,,,,0.0227617280548751,0.0139689778663751,,,,,,-0.0223759246116104,,0.0172257515831573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0253516815193177,0.0230622347763765,,,,,,,,,,0.0172257515831573,0.0200196776831064,0.0004132567499665,0.0199634245922984,,0.0183815724430771,0.0124534345867484,0.0255418186626564,0.0180004337728277,0.0163011703321751,0.0142672390213957,0.0222357427334962,,,,,,,,,,,,0.0210135371569278,0.0142292178896681,,,,,,,,,,-0.0064319304132227,0.0276898536406359,,-0.0141943749963965,-0.0062550157581244,-0.0180442257350412
1927-08-31,0.0057391801611017,,,0.0080482779209913,,,,,,,,0.0107830640613137,,0.0069115535801291,,-0.0168872129851414,,,,,,0.029082862145224,,,,,,2.35909635484e-05,,,,,,0.000509394694155,0.0154367157599441,-0.0077392992793098,,,,,,,,,,,0.0192965842117835,,,,,,,,,,0.0069390245015895,,,,0.0161094800603019,0.0189794314468515,,,,,,-0.0205258523930391,,-0.0108314536884915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002249605775508,0.014805928460601,,,,,,,,,,-0.0108314536884915,0.0106654527303869,-0.0108629902064216,-0.0143942519215809,,-0.0034372137492407,-0.0113035897044536,0.0049558457405557,0.0098983614863284,0.0034419446452764,-0.0034901814747722,0.0173432091795691,,,,,,,,,,,,-0.0120595473183352,-0.0026797814038839,,,,,,,,,,0.0231231866868446,-0.0075173447799701,,0.0103037196613068,0.0120148977243259,0.0077891669899065
1927-09-30,0.0190425119984793,,,-0.0252363112557316,,,,,,,,-0.0238271149439068,,-0.0012067200838754,,-0.0143785796618663,,,,,,0.0147253745152449,,,,,,0.0006312744422225,,,,,,-0.0311127835111825,-0.0213251528720924,0.0240800060417332,,,,,,,,,,,-0.0196581365420667,,,,,,,,,,0.000365912370151,,,,0.0017187102975693,0.0058003891963537,,,,,,-0.0268386619350679,,0.0222801216871292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023151973576321,0.0234071202238749,,,,,,,,,,0.0222801216871292,0.0045116109073788,-0.0180310372389836,0.0244640038408783,,0.0395422959086557,0.0269882158037513,-0.0012876708906769,0.0019849175818035,-0.0081174325964431,-0.0008210024243623,-0.0059569889150573,,,,,,,,,,,,0.0108714400578927,0.0360580514231057,,,,,,,,,,-0.0140274165726837,0.0250329145529163,,-0.0166415540100739,-0.0212936805989693,-0.0043225379681183
1927-10-31,0.0020081052385469,,,0.0297250862934536,,,,,,,,0.0408015091486494,,0.0630344914899382,,-0.0202166515499008,,,,,,-0.0342628926685542,,,,,,0.0117765539807373,,,,,,0.0287118331920139,0.0458683762797056,-0.033410288094581,,,,,,,,,,,0.0234182645422001,,,,,,,,,,0.0016264653605839,,,,0.0033757373762961,0.0180847741663491,,,,,,0.0021706965118434,,-0.0085194260773889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0087039652114029,0.0155740796371344,,,,,,,,,,-0.0085194260773889,-0.0133091239672074,-0.0059388517305522,0.0162592012958451,,0.0067824877327042,-0.0092968384459264,0.016081303325848,0.0172121391678963,0.0004849804152562,-0.0019447293800932,0.0313456750505199,,,,,,,,,,,,0.0513239789001771,-0.0164028314453308,,,,,,,,,,0.0460173755364526,-0.0376881799212107,,0.0542689611799151,0.0494013253007133,0.0488736755950709
1927-11-30,-0.017210166924491,,,0.0067214286058246,,,,,,,,-0.027985168451814,,-0.0301894960040607,,0.0367701667771307,,,,,,0.0262577999297648,,,,,,0.0094582613889079,,,,,,-0.0090929844144915,-0.006689562057065,0.0124465388609644,,,,,,,,,,,0.006358590280983,,,,,,,,,,-0.0079172502017098,,,,-0.0260654876429795,-0.0353899083037605,,,,,,0.0211811393172872,,0.0007254306388352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167107319960297,-0.0156718225169512,,,,,,,,,,0.0007254306388352,-0.0188303884106461,0.0117427598303677,0.0125712910287636,,0.0218341757332459,0.0106582682756673,-0.0198195213129637,-0.0254365123435769,-0.006033992888113,-0.0011085575502113,-0.0318513952153398,,,,,,,,,,,,-0.0081098146290305,-0.0043678087335758,,,,,,,,,,-0.018053030697433,0.0131991786822181,,-0.0201500503825409,-0.0221805879033909,-0.0185092684811873
1927-12-31,-0.0119783820911075,,,-0.0033849782334393,,,,,,,,0.016944270804476,,-0.019798593961768,,0.0165389411808921,,,,,,-0.0164257859386133,,,,,,0.0216260191691778,,,,,,0.0109119237830028,-0.0016239392388625,0.004804339767807,,,,,,,,,,,0.0277637167261681,,,,,,,,,,0.004818925136859,,,,-0.0145590725154568,-0.0010313719463934,,,,,,0.003667632755484,,0.0138857308053804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00690557069645,0.0229815489100431,,,,,,,,,,0.0138857308053804,0.0074536052578048,-0.0155750823218572,0.0024507544360382,,0.013031670210027,0.0129688097142204,-0.0042352828521333,-0.0085630109711351,0.005301506466663,0.0224373506179081,-0.0103427089737882,,,,,,,,,,,,0.0020074411069567,0.0168970467087203,,,,,,,,,,-0.0132627102149018,0.0108572065611948,,-0.0056256727772752,-0.012007861273875,0.0043821692158342
1928-01-31,0.003820444044307,,,0.0106711348227561,,,,,,,,0.0085339057062435,,0.0130440114715874,,0.0014084644431179,,,,,,0.0079432774153101,,,,,,-0.020062217139403,,,,,,-0.0142977121144413,0.0280159691672006,-0.00894785613565,,,,,,,,,,,-0.0224222813130581,,,,,,,,,,0.0004104110231716,,,,0.0007138502974759,-0.0118845890962808,,,,,,0.0281212803304046,,0.0135484326290489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0089097892868236,0.011713241209443,,,,,,,,,,0.0135484326290489,0.0227725543123072,0.0016780248337088,0.0119846789580845,,0.0082077806421025,0.0144174145175349,0.0017007685975464,0.0074483289864402,0.0081890554056679,-0.0133537169936661,0.0060636389525619,,,,,,,,,,,,0.0073352702318444,0.0122678401704906,,,,,,,,,,0.0108983748561891,-0.0097788510280493,,0.0310533147537325,0.0347183043307975,0.0296249748243475
1928-02-29,0.0060732543181846,,,-0.0023063769249589,,,,,,,,-0.0005174491774627,,0.027601113797427,,-0.0108014072529696,,,,,,0.0073984139010699,,,,,,0.0055971101285471,,,,,,0.0185279760936873,0.0085042806183141,-0.0079400373581651,,,,,,,,,,,0.0059448010456574,,,,,,,,,,0.013750822279112,,,,0.0078136880810055,0.0445914059807116,,,,,,-0.002847247735413,,-0.0111391605358113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020230334285713,0.0073332882674106,,,,,,,,,,-0.0111391605358113,-0.0208953424389543,0.0025624389119452,-0.0054450491203388,,-0.0053348091174249,-0.0073919553593235,0.0091505710108247,0.0134150396837126,0.0011613447975106,0.0042948590338722,0.0156546481314769,,,,,,,,,,,,-0.0230597436938649,-0.0140703072981205,,,,,,,,,,0.0226297965783993,-0.0079368072025543,,0.0066259502590718,0.0151558768977593,0.0056551867129884
1928-03-31,0.0082870751000344,,,-0.0088874677951764,,,,,,,,-0.0323029525494451,,-0.0515237653719624,,0.009383443874289,,,,,,0.0083992636474493,,,,,,0.0036196115263066,,,,,,-0.0479181665691883,-0.0355303504869578,0.0240724234382672,,,,,,,,,,,-0.0339591070784934,,,,,,,,,,-0.0083650306498159,,,,-0.0158056201579309,-0.0433595275743332,,,,,,0.0001136292600361,,0.0337156909796745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179290066902042,0.011663663185294,,,,,,,,,,0.0337156909796745,0.0070789532710475,-0.0023808618339401,0.007203175063754,,0.0341855860373968,0.0417872986782779,-0.0170384703719948,-0.0266459367501564,0.0078830992349172,-0.0026932833595438,-0.0327013547922916,,,,,,,,,,,,-0.0378487295238585,0.0532506547727793,,,,,,,,,,-0.0518783460353993,0.0274038228923241,,-0.0422624888604008,-0.0429425259822256,-0.0455435337914773
1928-04-30,0.0423739329426205,,,0.058184634075708,,,,,,,,0.0193384956407173,,0.0265278172632422,,0.0138314964052254,,,,,,-0.0228908752503548,,,,,,-0.0283737826687922,,,,,,-0.0250154698527345,0.0446917233899165,-0.0106910016704466,,,,,,,,,,,-0.0360952131056211,,,,,,,,,,-0.0098724147718719,,,,-0.0243929400862749,-0.036523467223082,,,,,,0.048226171629748,,-0.0406794787665956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0727214936522618,0.0025322942029197,,,,,,,,,,-0.0406794787665956,-0.0449641265727059,-0.0137462127364486,0.0217389232850401,,0.0015582532394955,-0.0263058572726269,-0.018661444519569,-0.0192084050857472,-0.0052477136223382,-0.0295515171552143,-0.0156840027963459,,,,,,,,,,,,-0.0351205548109983,-0.0211550786743278,,,,,,,,,,0.0301734553691025,-0.0149971118734177,,0.0134100978122547,0.0110496175212378,0.0166660494137659
