date,size_decile_5,signal_decile_5,Cap_VW_return,VW_return,EW_return
2001-06-01,5,2,-0.022687424849580858,-0.05056848063956303,-0.025947436416604235
2001-06-01,5,3,-0.029202029215313268,-0.030753944761769195,-0.030282087694226294
2001-06-01,5,4,-0.04362965390232903,-0.02515613959297853,-0.04674591712113753
2001-06-01,5,5,-0.04127112133191131,-0.029374848512805325,-0.03999094557310334
2001-07-01,1,1,-0.029776797776434046,-0.029776797776434046,-0.03068186883889251
2001-07-01,1,2,-0.03204296217688163,-0.03204296217688163,-0.028790035005201248
2001-07-01,1,3,-0.01176257636052282,-0.01176257636052282,-0.01936098264117224
2001-07-01,1,4,-0.023773250701614117,-0.023773250701614117,-0.012297354641179963
2001-07-01,1,5,0.01761638816324511,0.01761638816324511,0.006846151605090414
2001-07-01,2,1,-0.05007506270075078,-0.05007506270075078,-0.051870894145221114
2001-07-01,2,2,-0.05450897766667459,-0.05450897766667459,-0.0489726420938653
2001-07-01,2,3,-0.03329570458794333,-0.03329570458794333,-0.03372257625122469
2001-07-01,2,4,-0.025648704963063956,-0.025648704963063956,-0.02262097330309925
2001-07-01,2,5,-0.002870199378886552,-0.002870199378886552,0.00096706893775352
2001-07-01,3,1,-0.05373660707877434,-0.05373660707877434,-0.05039299138726076
2001-07-01,3,2,-0.047258572559709784,-0.047258572559709784,-0.044083222546947326
2001-07-01,3,3,-0.04483251825451672,-0.04483251825451672,-0.04105459916419389
2001-07-01,3,4,-0.02104443493941257,-0.02104443493941257,-0.022095067434599984
2001-07-01,3,5,-0.005092451561618866,-0.005092451561618866,-0.005564818928867008
2001-07-01,4,1,-0.03286449923580939,-0.03286449923580939,-0.04192089656401035
2001-07-01,4,2,-0.050758571447953024,-0.050758571447953024,-0.03945150504142733
2001-07-01,4,3,-0.027758217420261536,-0.027758217420261536,-0.023140583727212484
2001-07-01,4,4,-0.002881802486473012,-0.002881802486473012,0.00012692896933569776
2001-07-01,4,5,0.012292004191701462,0.012292004191701462,0.008398305164108739
2001-07-01,5,1,-0.05696763320963906,-0.05602297868153056,-0.05696763320963905
2001-07-01,5,2,-0.05279726718005745,-0.02398232057009119,-0.052797267180057436
2001-07-01,5,3,-0.033024903340618236,-0.03739573420622351,-0.033024903340618236
2001-07-01,5,4,-0.019807894082036207,-0.03159156551471626,-0.019807894082036207
2001-07-01,5,5,-0.009964373955519391,0.0020821564740159827,-0.009964373955519391
2001-08-01,1,1,-0.06265785892384379,-0.06265785892384379,-0.06602368157995547
2001-08-01,1,2,-0.042572475194808196,-0.042572475194808196,-0.03570491212303534
2001-08-01,1,3,-0.03592862073751053,-0.03592862073751053,-0.03593172053527811
2001-08-01,1,4,-0.03516309290497052,-0.03516309290497052,-0.019761316635422757
2001-08-01,1,5,0.0010693577945563599,0.0010693577945563599,-0.00795939110196529
2001-08-01,2,1,-0.06598162140011637,-0.06598162140011637,-0.07482430933484269
2001-08-01,2,2,-0.06140032325960962,-0.06140032325960962,-0.06771264409642892
2001-08-01,2,3,-0.038100361803335266,-0.038100361803335266,-0.037307499843899875
2001-08-01,2,4,-0.055343576405233554,-0.055343576405233554,-0.0627034006790976
2001-08-01,2,5,-0.033183310128418894,-0.033183310128418894,-0.03420175535176659
2001-08-01,3,1,-0.06624487653033144,-0.06624487653033144,-0.07175991216170448
2001-08-01,3,2,-0.05980675562721301,-0.05980675562721301,-0.0686532779307276
2001-08-01,3,3,-0.030647765320070547,-0.030647765320070547,-0.033586057201168674
2001-08-01,3,4,-0.05216637931164057,-0.05216637931164057,-0.052246443576587476
2001-08-01,3,5,-0.040445360621776665,-0.040445360621776665,-0.045426479371298706
2001-08-01,4,1,-0.044668294240829416,-0.044668294240829416,-0.04799301311384795
2001-08-01,4,2,-0.06381215181900145,-0.06368380168938145,-0.07442829966968857
2001-08-01,4,3,-0.0703717963265323,-0.07049485955093208,-0.06714231715667722
2001-08-01,4,4,-0.047984272033640085,-0.047822753747107566,-0.0534580593437704
2001-08-01,4,5,-0.05101963144035655,-0.050735829030316176,-0.04880598230638391
2001-08-01,5,1,-0.08073619056554222,-0.09214154281270003,-0.08378435117100241
