,date,ticker,pred_prob,x,y
158,2024-01-31,12781,0.5084337,9.685756,-49.45384
159,2024-01-31,12783,0.6136696,-42.264076,4.410146
160,2024-01-31,12788,0.5738002,37.422882,-25.935726
161,2024-01-31,12789,0.299216,-50.336143,-40.815163
162,2024-01-31,12796,0.44670668,11.952144,-70.30986
163,2024-01-31,12840,0.4944682,30.909035,-19.795197
164,2024-01-31,12872,0.51326895,-32.99445,0.18897988
165,2024-01-31,12877,0.5318568,31.508665,-69.68002
166,2024-01-31,12880,0.5582617,45.80822,-2.0430133
167,2024-01-31,12905,0.6938841,34.88368,-28.938738
168,2024-01-31,12913,0.6636328,12.414951,39.129295
169,2024-01-31,12920,0.4793956,-49.755234,-48.729866
170,2024-01-31,12927,0.6885634,38.270435,3.6488512
171,2024-01-31,12928,0.30391297,-22.016161,-57.31644
172,2024-01-31,12981,0.5590885,7.551273,38.90838
173,2024-01-31,13006,0.64651644,38.77113,2.1740284
174,2024-01-31,13007,0.55343586,46.806503,-1.3878021
175,2024-01-31,13019,0.4400536,-8.452174,-67.881165
176,2024-01-31,13035,0.59933144,40.61238,13.1445055
177,2024-01-31,13046,0.631636,46.451515,-1.2052443
178,2024-01-31,13085,0.6573113,44.015564,-3.5962348
179,2024-01-31,13105,0.576116,-3.3749375,43.588898
180,2024-01-31,13108,0.5986013,47.79943,-5.7520695
181,2024-01-31,13111,0.41529498,57.049458,-35.636505
182,2024-01-31,13116,0.48956126,35.560688,-19.267282
183,2024-01-31,13124,0.5820482,33.3974,-22.754501
184,2024-01-31,13159,0.25720188,-10.341191,-40.79959
185,2024-01-31,13168,0.6337061,16.979893,42.488987
186,2024-01-31,13181,0.63345385,-22.75715,55.87861
187,2024-01-31,13188,0.61675864,5.2212644,48.199604
188,2024-01-31,13196,0.6166239,40.991154,-0.26113352
189,2024-01-31,13198,0.44779322,34.701817,50.954258
190,2024-01-31,13202,0.48133308,-27.974228,51.771477
191,2024-01-31,13210,0.64433926,9.029695,-19.310547
192,2024-01-31,13244,0.6659707,34.95817,-19.52725
193,2024-01-31,13249,0.63729525,39.79488,15.851268
194,2024-01-31,13253,0.50664,35.22965,-17.080189
195,2024-01-31,13260,0.5995636,39.438763,28.555864
196,2024-01-31,13278,0.6664503,-43.751213,47.140694
197,2024-01-31,13279,0.3150104,-39.650696,-52.22153
198,2024-01-31,13284,0.6215219,-27.066765,22.56418
199,2024-01-31,13302,0.5631717,40.135315,15.732751
200,2024-01-31,13303,0.39554524,61.423866,5.364238
201,2024-01-31,13305,0.5914264,-29.779999,15.549308
202,2024-01-31,13318,0.5425773,37.612072,-17.037659
203,2024-01-31,13323,0.49209607,35.08334,-27.160187
204,2024-01-31,13324,0.51967055,56.965126,6.5312395
205,2024-01-31,13325,0.6453392,46.69174,13.455177
206,2024-01-31,13326,0.6620284,16.050411,35.116848
207,2024-01-31,13328,0.48706916,-57.747837,31.25729
208,2024-01-31,13337,0.5905622,41.61908,-18.076208
209,2024-01-31,13343,0.59195185,-9.807461,-32.522892
210,2024-01-31,13356,0.550621,-44.376762,-4.689866
211,2024-01-31,13369,0.37409887,59.598103,-18.954073
212,2024-01-31,13379,0.4701631,-26.115223,38.19689
213,2024-01-31,13399,0.59158707,46.921257,26.04767
214,2024-01-31,13407,0.57631135,-29.532225,31.995584
215,2024-01-31,13410,0.5088772,33.71664,11.10012
216,2024-01-31,13411,0.40948853,21.934052,-4.180324
217,2024-01-31,13412,0.5031844,24.13493,-57.285538
218,2024-01-31,13447,0.5586625,-41.841442,37.735554
219,2024-01-31,13455,0.35000655,-10.735601,-41.72522
220,2024-01-31,13508,0.54809225,44.088943,-16.95043
221,2024-01-31,13511,0.6098353,-28.837942,51.15679
222,2024-01-31,13520,0.55387264,35.945286,-31.29488
223,2024-01-31,13527,0.6408471,-16.938906,-60.426277
224,2024-01-31,13528,0.51447713,31.367458,-7.9036474
225,2024-01-31,13534,0.32859707,-48.58648,9.542171
226,2024-01-31,13543,0.59430426,3.1309662,24.717922
227,2024-01-31,13548,0.5927739,37.63483,-14.563139
228,2024-01-31,13559,0.6238375,42.560017,-5.4532804
229,2024-01-31,13561,0.49661395,-68.67652,-34.88607
230,2024-01-31,13563,0.55190605,63.3773,-25.301508
231,2024-01-31,13577,0.6621414,-12.394473,47.69149
232,2024-01-31,13579,0.44715694,38.965187,1.9554571
233,2024-01-31,13599,0.501711,50.585762,-3.3932133
234,2024-01-31,13600,0.6131982,18.334867,26.176195
235,2024-01-31,13604,0.55348223,41.514694,15.206763
236,2024-01-31,13610,0.5769439,-27.803988,-0.03148796
237,2024-01-31,13621,0.36423975,-3.2616704,13.03097
238,2024-01-31,13622,0.51783496,40.700436,-12.923522
239,2024-01-31,13625,0.6122074,35.476154,15.858845
240,2024-01-31,13628,0.5372883,-19.480993,40.626316
241,2024-01-31,13641,0.63714224,34.662266,-19.523533
242,2024-01-31,13652,0.5304279,33.23776,-61.33679
243,2024-01-31,13687,0.68012583,39.46717,-18.696318
244,2024-01-31,13688,0.51887786,28.706057,-47.574818
245,2024-01-31,13693,0.4799969,44.974457,-33.08892
246,2024-01-31,13694,0.50099665,0.6401558,-20.750938
247,2024-01-31,13704,0.5875522,-24.86935,-39.324184
248,2024-01-31,13712,0.4508987,-52.08824,45.817616
249,2024-01-31,13721,0.6611686,-9.677899,51.71505
250,2024-01-31,13730,0.5477232,-46.90896,7.2185144
251,2024-01-31,13739,0.68283814,10.348158,41.773376
252,2024-01-31,13743,0.6150785,35.866776,-18.417885
253,2024-01-31,13748,0.71629643,26.195768,16.727648
254,2024-01-31,13757,0.62961006,-58.772026,25.637749
255,2024-01-31,13766,0.5799351,-12.041585,47.288486
256,2024-01-31,13769,0.45609,-30.936567,69.83207
257,2024-01-31,13777,0.6628596,-0.42723086,41.525677
258,2024-01-31,13788,0.65382177,46.83396,-39.57327
259,2024-01-31,13796,0.4784106,-38.105686,-50.88051
260,2024-01-31,13797,0.5293569,-49.476597,16.963943
261,2024-01-31,13798,0.4091141,-46.027603,-6.826475
262,2024-01-31,13802,0.5396715,47.85474,-2.2098246
263,2024-01-31,13812,0.33683074,52.643764,3.4722993
264,2024-01-31,13816,0.71556115,15.322521,60.056828
265,2024-01-31,13825,0.4861994,5.3604007,58.39309
266,2024-01-31,13828,0.49450606,-57.79276,24.102083
267,2024-01-31,13837,0.5136191,37.977047,1.7848506
268,2024-01-31,13844,0.63283944,9.527543,56.2791
269,2024-01-31,13856,0.58098704,35.06071,-20.929613
270,2024-01-31,13860,0.71126443,52.39553,-3.9031196
271,2024-01-31,13862,0.69819677,26.152147,16.789219
272,2024-01-31,13863,0.42456394,66.258606,-35.76108
273,2024-01-31,13870,0.31686014,15.125594,-4.7039714
274,2024-01-31,13877,0.7317394,43.739132,-0.18742312
275,2024-01-31,13878,0.55563736,32.574203,9.124945
276,2024-01-31,13883,0.41013065,24.14067,-13.639535
277,2024-01-31,13901,0.6129637,38.4827,-41.99993
278,2024-01-31,13904,0.5737129,37.05701,-28.78158
279,2024-01-31,13908,0.6124417,38.388058,3.8601983
280,2024-01-31,13911,0.61421645,36.298073,-28.41651
281,2024-01-31,13918,0.67158085,51.753574,32.344852
282,2024-01-31,13919,0.50477064,39.433712,3.8906581
283,2024-01-31,13921,0.5653046,38.074314,7.2119484
284,2024-01-31,13928,0.5414021,33.418854,-23.48419
285,2024-01-31,13935,0.45455867,-27.777193,-24.134827
286,2024-01-31,13936,0.624169,37.40084,11.988834
287,2024-01-31,13947,0.5424667,-26.349436,-48.91392
288,2024-01-31,13949,0.62392217,12.075864,42.01454
289,2024-01-31,13954,0.54967266,28.588848,-65.71469
290,2024-01-31,13956,0.4999288,-15.365226,-38.06776
291,2024-01-31,13959,0.4026664,29.998652,-30.448326
292,2024-01-31,13962,0.4665549,-10.09198,-51.429718
293,2024-01-31,13963,0.6773221,39.335377,1.455602
294,2024-01-31,13964,0.6928375,39.383022,1.3437037
295,2024-01-31,13965,0.36240402,42.96835,-25.776789
296,2024-01-31,13967,0.5788303,61.933655,-22.720161
297,2024-01-31,13969,0.50969005,51.036392,-2.427591
298,2024-01-31,13976,0.47897515,-60.533287,29.008694
299,2024-01-31,13983,0.6048672,16.503908,38.79763
300,2024-01-31,14008,0.63703257,-9.635326,55.53356
301,2024-01-31,14030,0.43746787,25.827751,-42.921104
302,2024-01-31,14033,0.20771469,-36.692394,-45.146305
303,2024-01-31,14044,0.42997524,32.237766,-21.70125
304,2024-01-31,14045,0.54053414,36.463345,-30.813168
305,2024-01-31,14051,0.5011229,51.037933,-37.225155
306,2024-01-31,14056,0.47633207,38.56958,-21.212072
307,2024-01-31,14060,0.34439677,-16.693737,-53.01042
308,2024-01-31,14072,0.5347028,49.342003,2.3576384
309,2024-01-31,14076,0.5879427,10.536871,-20.114819
310,2024-01-31,14093,0.45448506,38.400406,-31.264141
311,2024-01-31,14097,0.43728122,48.682835,-1.5674789
312,2024-01-31,14102,0.5960685,0.754472,23.868067
313,2024-01-31,14107,0.32352173,-16.684523,-65.0773
314,2024-01-31,14127,0.46194905,-44.55561,50.754665
315,2024-01-31,14133,0.6634804,50.726997,6.9122853
316,2024-01-31,14135,0.38835946,41.073154,-54.47083
317,2024-01-31,14136,0.6368578,14.162129,36.8368
318,2024-01-31,14137,0.44504818,36.676563,-31.492212
319,2024-01-31,14141,0.58536947,7.428851,38.93459
320,2024-01-31,14145,0.4785412,26.792809,-42.73982
321,2024-01-31,14158,0.36359894,1.3476293,-71.090866
322,2024-01-31,14166,0.5470687,38.268993,22.106482
323,2024-01-31,14169,0.65260804,57.419407,-23.287521
324,2024-01-31,14172,0.40673795,29.863958,-36.17965
325,2024-01-31,14179,0.5682152,53.141727,-7.149301
326,2024-01-31,14182,0.67270267,38.537563,15.256145
327,2024-01-31,14185,0.615696,41.63854,-14.9579525
328,2024-01-31,14213,0.5469355,36.479713,-17.039923
329,2024-01-31,14221,0.5114454,35.578617,-30.694567
330,2024-01-31,14229,0.6069936,34.690247,-61.232376
331,2024-01-31,14231,0.6099388,-36.19474,55.050938
332,2024-01-31,14239,0.54899955,34.95673,-30.382338
333,2024-01-31,14245,0.5891071,-38.23633,3.8233213
334,2024-01-31,14257,0.5333154,-30.946808,25.751888
335,2024-01-31,14258,0.6217174,-23.960659,73.698944
336,2024-01-31,14263,0.6216441,52.884823,-0.14413543
337,2024-01-31,14273,0.5907818,33.33076,-66.088104
338,2024-01-31,14274,0.32221532,-15.602427,-69.01928
339,2024-01-31,14276,0.5955602,39.801105,-17.685392
340,2024-01-31,14296,0.4382797,-4.9788537,-1.0675801
341,2024-01-31,14310,0.55182064,39.241245,0.51901
342,2024-01-31,14313,0.56559527,51.83721,-44.21517
343,2024-01-31,14316,0.63275206,42.412193,0.93518955
344,2024-01-31,14317,0.3637839,50.546642,-45.06118
345,2024-01-31,14318,0.5864479,-30.151737,25.40655
346,2024-01-31,14325,0.4465189,24.802488,-48.032696
347,2024-01-31,14328,0.43730485,-19.465298,-49.869255
348,2024-01-31,14329,0.5761283,0.8698368,6.408623
349,2024-01-31,14338,0.59006387,-29.985216,26.694635
350,2024-01-31,14339,0.5732959,11.23825,-40.51553
351,2024-01-31,14358,0.3826608,9.644377,-55.799717
352,2024-01-31,14359,0.5830937,29.2487,-27.343153
353,2024-01-31,14401,0.5773304,35.09449,-30.96813
354,2024-01-31,14406,0.5930685,35.48507,14.613652
355,2024-01-31,14419,0.46427125,1.1625973,-50.575016
356,2024-01-31,14422,0.5363872,-19.93042,-44.472446
357,2024-01-31,14423,0.24341016,21.280874,-8.42565
358,2024-01-31,14431,0.5413378,2.9814422,52.41084
359,2024-01-31,14432,0.63071585,49.041843,-12.540769
360,2024-01-31,14434,0.5337697,-8.089856,-26.337172
361,2024-01-31,14435,0.4555042,16.041592,-41.782097
362,2024-01-31,14436,0.47374195,49.254665,-28.828197
363,2024-01-31,14440,0.5957959,53.43556,-0.38354543
364,2024-01-31,14442,0.33558583,60.385334,-39.13279
365,2024-01-31,14444,0.6686796,-12.286846,-23.88189
366,2024-01-31,14452,0.3661306,38.076164,-45.044247
367,2024-01-31,14456,0.5654006,-23.139269,4.516821
368,2024-01-31,14459,0.4019498,-38.237926,-12.817959
369,2024-01-31,14467,0.50148934,-16.808472,-63.736115
370,2024-01-31,14468,0.57908535,6.8827353,-57.265194
371,2024-01-31,14469,0.5754528,-4.441852,-7.9149776
372,2024-01-31,14472,0.5936175,10.956012,44.14582
373,2024-01-31,14479,0.6227897,-11.378347,31.588455
374,2024-01-31,14487,0.6260602,43.571884,-1.7142432
375,2024-01-31,14490,0.6292359,-23.166182,19.763676
376,2024-01-31,14495,0.60029495,-9.018357,32.976982
377,2024-01-31,14497,0.5487938,-27.974606,1.2176262
378,2024-01-31,14503,0.6453442,45.471565,-2.3131332
379,2024-01-31,14516,0.67395717,15.3833275,37.281776
380,2024-01-31,14521,0.64060456,51.874744,0.28511694
381,2024-01-31,14523,0.3062697,13.391005,-2.209084
382,2024-01-31,14526,0.61118186,16.393639,37.508068
383,2024-01-31,14531,0.5257865,-37.301247,3.1465156
384,2024-01-31,14532,0.38838226,59.090034,-16.303823
385,2024-01-31,14535,0.673519,-23.201685,73.6622
386,2024-01-31,14536,0.5159054,36.518116,-48.141167
387,2024-01-31,14541,0.5212083,33.61082,-22.990213
388,2024-01-31,14542,0.58853877,-29.88486,35.63978
389,2024-01-31,14543,0.6047867,-30.129402,25.35936
390,2024-01-31,14544,0.4527114,35.0705,9.771255
391,2024-01-31,14545,0.4725022,-45.369743,48.480057
392,2024-01-31,14547,0.597037,39.79611,-8.733456
393,2024-01-31,14548,0.5606746,29.642464,-34.72939
394,2024-01-31,14550,0.4851055,66.379234,-8.79324
395,2024-01-31,14551,0.39020985,-40.672276,-48.743294
396,2024-01-31,14554,0.5056227,38.585056,-11.731765
397,2024-01-31,14556,0.48252407,31.06463,53.7278
398,2024-01-31,14558,0.58330363,-22.213184,24.750404
399,2024-01-31,14574,0.5410295,38.53522,3.6783078
400,2024-01-31,14579,0.62246466,51.90474,-4.208289
401,2024-01-31,14580,0.67816764,40.703613,4.1704526
402,2024-01-31,14591,0.47868258,53.497982,-38.555088
403,2024-01-31,14593,0.6015209,15.57425,35.87312
404,2024-01-31,14596,0.5893666,37.157974,15.370807
405,2024-01-31,14599,0.29232937,22.200838,-6.1784644
406,2024-01-31,14601,0.54086024,38.040783,-15.909776
407,2024-01-31,14603,0.6044214,54.576477,-6.9188714
408,2024-01-31,14604,0.58438367,41.375984,-1.5195569
409,2024-01-31,14607,0.35370314,-40.725407,-54.146954
410,2024-01-31,14608,0.66104805,48.321884,2.0733278
411,2024-01-31,14609,0.52760136,31.385805,-34.017387
412,2024-01-31,14610,0.33185855,-52.596302,-22.402067
413,2024-01-31,14615,0.3587472,-37.20625,-60.438465
414,2024-01-31,14617,0.7116673,42.572876,12.07956
415,2024-01-31,14625,0.4998665,-21.68849,-37.03031
416,2024-01-31,14632,0.5887512,27.837757,-36.779053
417,2024-01-31,14636,0.4616959,60.417595,2.201269
418,2024-01-31,14645,0.37517542,23.590475,-7.8144417
419,2024-01-31,14647,0.46993238,53.412952,-8.331399
420,2024-01-31,14650,0.6902727,39.67099,2.8981063
421,2024-01-31,14653,0.53105557,42.052277,-16.73755
422,2024-01-31,14663,0.48097295,49.629032,-33.65806
423,2024-01-31,14668,0.56454873,57.114048,-0.7128336
424,2024-01-31,14670,0.6525214,-24.864676,15.721057
425,2024-01-31,14677,0.6650645,-23.218302,23.528366
426,2024-01-31,14682,0.5760774,41.863937,4.21214
427,2024-01-31,14684,0.4793457,27.675808,-36.671085
428,2024-01-31,14688,0.5223801,-18.937054,-64.115685
429,2024-01-31,14689,0.32747778,27.606014,-44.630653
430,2024-01-31,14690,0.4508163,-24.487299,76.34046
431,2024-01-31,14691,0.64908355,59.98035,12.442803
432,2024-01-31,14694,0.6338831,39.987385,-17.94661
433,2024-01-31,14702,0.5634423,-25.976896,29.136248
434,2024-01-31,14708,0.53235346,35.454456,-52.540718
435,2024-01-31,14711,0.56097656,-46.100403,-7.222085
436,2024-01-31,14714,0.5695616,-21.853912,54.89099
437,2024-01-31,14715,0.5427767,26.637394,-43.43877
438,2024-01-31,14716,0.6756697,37.669937,13.66727
439,2024-01-31,14720,0.5180406,9.456874,-56.41732
440,2024-01-31,14759,0.60389143,38.822617,12.93407
441,2024-01-31,14763,0.58505714,-24.446177,64.57277
442,2024-01-31,14773,0.58891094,-26.03095,-1.7817657
443,2024-01-31,14776,0.6225435,37.94013,2.4493306
444,2024-01-31,14778,0.59255344,-28.507183,21.035074
445,2024-01-31,14782,0.6227472,46.901333,-0.47782633
446,2024-01-31,14790,0.4204588,-34.13323,-2.2493968
447,2024-01-31,14795,0.6356353,-29.680958,15.8511715
448,2024-01-31,14797,0.38495085,1.5195748,-33.334217
449,2024-01-31,14803,0.46136266,-24.374138,41.706184
450,2024-01-31,14807,0.5867317,61.115112,-27.081734
451,2024-01-31,14810,0.6103829,-9.073458,64.33788
452,2024-01-31,14811,0.6363088,-58.0457,26.085844
453,2024-01-31,14812,0.67276055,-23.31408,21.932724
454,2024-01-31,14813,0.469206,-0.9999654,-67.43937
455,2024-01-31,14815,0.4947857,41.087177,-27.045202
456,2024-01-31,14816,0.6270382,-11.525022,-34.939804
457,2024-01-31,14818,0.4353667,31.566017,-22.668077
458,2024-01-31,14820,0.2248313,-8.263285,-59.42722
459,2024-01-31,14822,0.4452487,-24.035292,64.37262
460,2024-01-31,14823,0.60334086,-25.36897,2.3843775
461,2024-01-31,14828,0.58974695,-24.730465,77.24782
462,2024-01-31,14830,0.63621587,-8.52078,59.564762
463,2024-01-31,14852,0.3600431,46.837814,-24.229025
464,2024-01-31,14855,0.5929922,-26.416975,12.134216
465,2024-01-31,14862,0.5374807,-22.019444,68.93762
466,2024-01-31,14877,0.53273934,39.77757,-11.049339
467,2024-01-31,14879,0.2516695,-5.5338755,-58.755882
468,2024-01-31,14882,0.5018861,38.076847,17.194649
469,2024-01-31,14884,0.47138312,-28.02695,-60.066124
470,2024-01-31,14889,0.715032,38.19978,2.749856
471,2024-01-31,14925,0.4643265,-34.1821,-2.4420373
472,2024-01-31,14932,0.46155164,-8.153259,-19.63415
473,2024-01-31,14934,0.31694514,44.885036,0.62754136
474,2024-01-31,14937,0.53945804,45.92257,-9.884292
475,2024-01-31,14939,0.59562486,-27.572372,17.516684
476,2024-01-31,14941,0.60741633,-30.051971,-39.43782
477,2024-01-31,14942,0.6115581,38.22001,-17.724192
478,2024-01-31,14943,0.35336298,-56.02331,8.400589
479,2024-01-31,14944,0.53375655,40.881477,8.303172
