,date,ticker,pred_prob,x,y
347,2024-01-31,14328,0.57110506,18.616299,-56.91043
348,2024-01-31,14329,0.5333928,25.948572,49.849068
349,2024-01-31,14338,0.472893,24.072386,56.874264
350,2024-01-31,14339,0.47125798,-17.80061,-29.215618
351,2024-01-31,14358,0.4242748,-51.47517,-39.17917
352,2024-01-31,14359,0.46640822,-22.0991,-63.460674
353,2024-01-31,14401,0.5822648,37.408924,-18.82019
354,2024-01-31,14406,0.60863584,70.486565,27.0854
355,2024-01-31,14419,0.5031496,-38.531216,-50.161274
356,2024-01-31,14422,0.42989343,-39.206013,-21.95913
357,2024-01-31,14423,0.38730764,-71.76787,-18.526783
358,2024-01-31,14431,0.54354024,34.91022,48.32812
359,2024-01-31,14432,0.5298353,60.874714,26.388708
360,2024-01-31,14434,0.45789957,-35.82234,-50.13664
361,2024-01-31,14435,0.3854356,-82.539246,-15.951557
362,2024-01-31,14436,0.5156044,-5.3138914,35.20851
363,2024-01-31,14440,0.56633556,66.172775,24.389645
364,2024-01-31,14442,0.4942624,-9.001433,12.445576
365,2024-01-31,14444,0.63893676,-9.347277,-72.71419
366,2024-01-31,14452,0.46608162,-11.633577,-59.286125
367,2024-01-31,14456,0.5243309,23.22493,-13.153555
368,2024-01-31,14459,0.51445454,-18.225542,-5.4229712
369,2024-01-31,14467,0.5996157,17.284643,-63.626366
370,2024-01-31,14468,0.5221274,-18.952314,-7.30203
371,2024-01-31,14469,0.4682228,-22.62775,-22.609295
372,2024-01-31,14472,0.50305074,17.704197,47.414955
373,2024-01-31,14479,0.5481737,64.631256,35.477314
374,2024-01-31,14487,0.573926,4.350739,-75.80693
375,2024-01-31,14490,0.5648815,67.75442,33.812828
376,2024-01-31,14495,0.55553126,41.493073,8.735263
377,2024-01-31,14497,0.5274614,31.237684,5.6106343
378,2024-01-31,14503,0.56197196,1.2913215,-67.15721
379,2024-01-31,14516,0.53519464,67.23723,35.59426
380,2024-01-31,14521,0.59144676,11.796188,-68.42447
381,2024-01-31,14523,0.5189003,6.4519043,-8.600156
382,2024-01-31,14526,0.52876455,69.99588,34.66142
383,2024-01-31,14531,0.48352563,11.114266,58.098625
384,2024-01-31,14532,0.5540666,30.4006,-42.221756
385,2024-01-31,14535,0.519499,16.946228,41.438587
386,2024-01-31,14536,0.46505636,-21.677322,-26.572355
387,2024-01-31,14541,0.52606255,35.431572,-0.84510666
388,2024-01-31,14542,0.50950485,31.202044,57.418606
389,2024-01-31,14543,0.5610365,70.54551,30.660269
390,2024-01-31,14544,0.50503165,-12.386223,14.378775
391,2024-01-31,14545,0.43758163,-56.114502,11.885954
392,2024-01-31,14547,0.57031816,41.275776,-18.532318
393,2024-01-31,14548,0.50550234,7.2228327,-3.9729295
394,2024-01-31,14550,0.34743282,-65.90647,-13.389951
395,2024-01-31,14551,0.46918556,-36.605385,-39.989845
396,2024-01-31,14554,0.50329953,-19.742968,-66.044235
397,2024-01-31,14556,0.4596924,-34.13779,28.417145
398,2024-01-31,14558,0.5645325,64.66627,23.646126
399,2024-01-31,14574,0.5555223,49.14673,-1.488719
400,2024-01-31,14579,0.61535364,5.4231787,-77.03808
401,2024-01-31,14580,0.50819486,14.9305935,45.427338
402,2024-01-31,14591,0.5170607,-5.430317,-30.470686
403,2024-01-31,14593,0.6024592,51.190216,-21.563158
404,2024-01-31,14596,0.54562545,36.00394,8.301261
405,2024-01-31,14599,0.33869466,-61.589474,-1.3650969
406,2024-01-31,14601,0.61786264,20.34919,-60.75277
407,2024-01-31,14603,0.5469767,3.0682032,-75.11926
408,2024-01-31,14604,0.52662045,-15.51113,-67.10484
409,2024-01-31,14607,0.4415214,-40.75834,31.668787
410,2024-01-31,14608,0.588884,5.962457,-77.552895
411,2024-01-31,14609,0.49881092,-17.340195,-61.60121
412,2024-01-31,14610,0.56212014,-11.539203,-11.291171
413,2024-01-31,14615,0.4824576,-76.350685,-25.450035
414,2024-01-31,14617,0.5349377,30.489681,51.418842
415,2024-01-31,14625,0.5771477,16.975607,-58.613617
416,2024-01-31,14632,0.54136074,34.784645,-3.8025935
417,2024-01-31,14636,0.406742,-51.796947,27.787699
418,2024-01-31,14645,0.4234998,-39.918457,-19.566977
419,2024-01-31,14647,0.48907328,0.8603177,-15.044664
420,2024-01-31,14650,0.5051621,-21.083523,-65.41808
421,2024-01-31,14653,0.5952162,12.371864,-69.29265
422,2024-01-31,14663,0.5331208,36.934402,-20.993595
423,2024-01-31,14668,0.37813598,-44.02997,-1.8982251
424,2024-01-31,14670,0.55072623,67.84946,32.180992
425,2024-01-31,14677,0.55915725,49.36077,46.81425
426,2024-01-31,14682,0.5534762,63.067204,36.692635
427,2024-01-31,14684,0.48247084,-5.8466296,-62.06121
428,2024-01-31,14688,0.43484193,-24.008038,-57.661133
429,2024-01-31,14689,0.39970875,-35.825363,-12.911416
430,2024-01-31,14690,0.5280764,10.816291,29.410767
431,2024-01-31,14691,0.580166,65.14314,25.074877
432,2024-01-31,14694,0.6526846,16.054174,-69.841705
433,2024-01-31,14702,0.53038573,42.38944,13.034278
434,2024-01-31,14708,0.453832,-24.597843,-56.71594
435,2024-01-31,14711,0.59054756,48.961723,26.985228
436,2024-01-31,14714,0.5170345,26.968708,56.25136
437,2024-01-31,14715,0.4995293,5.2529,-56.413143
438,2024-01-31,14716,0.58042943,68.2353,27.09399
439,2024-01-31,14720,0.4898878,-32.844276,-59.843044
440,2024-01-31,14759,0.5555585,5.292213,-73.72511
441,2024-01-31,14763,0.526002,28.961277,48.033047
442,2024-01-31,14773,0.48286122,4.787079,0.25799572
443,2024-01-31,14776,0.5645873,64.06668,33.472275
444,2024-01-31,14778,0.56319165,46.649807,39.865906
445,2024-01-31,14782,0.5734198,8.1912985,-65.40267
446,2024-01-31,14790,0.49467665,-0.7997797,40.32585
447,2024-01-31,14795,0.54755086,64.5624,34.39425
448,2024-01-31,14797,0.48230517,-24.087072,-65.598335
